"year","geo","dguid","stir","chn","total","o","om","onm","r","rs","rns","other"
2021,"Ernfold","4707028","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Ernfold","4707028","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Chaplin No. 164","4707029","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Chaplin No. 164","4707029","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Chaplin No. 164","4707029","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Chaplin No. 164","4707029","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Chaplin No. 164","4707029","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Chaplin No. 164","4707029","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Chaplin","4707031","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Chaplin","4707031","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Chaplin","4707031","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Chaplin","4707031","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Chaplin","4707031","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Chaplin","4707031","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Wheatlands No. 163","4707032","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Wheatlands No. 163","4707032","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Wheatlands No. 163","4707032","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Wheatlands No. 163","4707032","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Wheatlands No. 163","4707032","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Wheatlands No. 163","4707032","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Mortlach","4707034","Total","Total",120,105,70,35,10,0,10,0
2021,"Mortlach","4707034","Total","Household examined for core housing need",115,105,65,35,10,0,10,0
2021,"Mortlach","4707034","Total","In core need",15,0,0,0,0,0,0,0
2021,"Mortlach","4707034","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Mortlach","4707034","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Mortlach","4707034","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Caron No. 162","4707036","Total","Total",185,160,100,60,25,0,25,0
2021,"Caron No. 162","4707036","Total","Household examined for core housing need",185,160,100,60,25,0,25,0
2021,"Caron No. 162","4707036","Total","In core need",0,0,0,0,0,0,0,0
2021,"Caron No. 162","4707036","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Caron No. 162","4707036","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Caron No. 162","4707036","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Caronport","4707037","Total","Total",335,250,135,120,80,0,75,0
2021,"Caronport","4707037","Total","Household examined for core housing need",330,245,130,120,80,0,75,0
2021,"Caronport","4707037","Total","In core need",0,0,0,0,0,0,0,0
2021,"Caronport","4707037","50% or more","Total",10,10,10,0,0,0,0,0
2021,"Caronport","4707037","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Caronport","4707037","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Moose Jaw No. 161","4707038","Total","Total",450,275,150,130,175,45,130,0
2021,"Moose Jaw No. 161","4707038","Total","Household examined for core housing need",450,275,150,130,170,45,130,0
2021,"Moose Jaw No. 161","4707038","Total","In core need",0,0,0,0,0,0,0,0
2021,"Moose Jaw No. 161","4707038","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Moose Jaw No. 161","4707038","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Moose Jaw No. 161","4707038","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Moose Jaw","4707039","Total","Total",14710,9970,5880,4095,4740,930,3810,0
2021,"Moose Jaw","4707039","Total","Household examined for core housing need",14460,9860,5805,4055,4595,920,3675,0
2021,"Moose Jaw","4707039","Total","In core need",945,270,115,160,670,270,400,0
2021,"Moose Jaw","4707039","50% or more","Total",795,305,235,65,490,85,400,0
2021,"Moose Jaw","4707039","50% or more","Household examined for core housing need",570,210,170,40,365,80,285,0
2021,"Moose Jaw","4707039","50% or more","In core need",325,110,75,30,220,75,150,0
2021,"Marquis No. 191","4707042","Total","Total",110,95,55,45,0,0,0,0
2021,"Marquis No. 191","4707042","Total","Household examined for core housing need",110,95,55,45,0,0,0,0
2021,"Marquis No. 191","4707042","Total","In core need",0,0,0,0,0,0,0,0
2021,"Marquis No. 191","4707042","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Marquis No. 191","4707042","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Marquis No. 191","4707042","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Tuxford","4707043","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Tuxford","4707043","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Tuxford","4707043","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Tuxford","4707043","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Tuxford","4707043","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Tuxford","4707043","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Marquis","4707044","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Marquis","4707044","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Marquis","4707044","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Marquis","4707044","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Marquis","4707044","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Marquis","4707044","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Sun Valley","4707045","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Sun Valley","4707045","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Sun Valley","4707045","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Sun Valley","4707045","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Sun Valley","4707045","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Sun Valley","4707045","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Eyebrow No. 193","4707047","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Eyebrow No. 193","4707047","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Eyebrow No. 193","4707047","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Eyebrow No. 193","4707047","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Eyebrow No. 193","4707047","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Eyebrow No. 193","4707047","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Brownlee","4707048","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Brownlee","4707048","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Brownlee","4707048","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Brownlee","4707048","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Brownlee","4707048","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Brownlee","4707048","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Eyebrow","4707049","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Eyebrow","4707049","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Eyebrow","4707049","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Eyebrow","4707049","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Eyebrow","4707049","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Eyebrow","4707049","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"South Lake","4707051","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"South Lake","4707051","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"South Lake","4707051","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"South Lake","4707051","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"South Lake","4707051","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"South Lake","4707051","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Enfield No. 194","4707053","Total","Total",40,40,0,30,0,0,0,0
2021,"Enfield No. 194","4707053","Total","Household examined for core housing need",40,40,0,30,0,0,0,0
2021,"Enfield No. 194","4707053","Total","In core need",0,0,0,0,0,0,0,0
2021,"Enfield No. 194","4707053","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Enfield No. 194","4707053","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Enfield No. 194","4707053","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Central Butte","4707054","Total","Total",210,160,70,90,55,0,45,0
2021,"Central Butte","4707054","Total","Household examined for core housing need",205,155,70,85,45,0,35,0
2021,"Central Butte","4707054","Total","In core need",35,20,0,0,0,0,0,0
2021,"Central Butte","4707054","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Central Butte","4707054","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Central Butte","4707054","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Canaan No. 225","4707058","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Canaan No. 225","4707058","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Canaan No. 225","4707058","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Canaan No. 225","4707058","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Canaan No. 225","4707058","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Canaan No. 225","4707058","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Lucky Lake","4707059","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Lucky Lake","4707059","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Lucky Lake","4707059","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Lucky Lake","4707059","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Lucky Lake","4707059","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Lucky Lake","4707059","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Beechy","4707062","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Beechy","4707062","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Beechy","4707062","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Beechy","4707062","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Beechy","4707062","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Beechy","4707062","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Victory No. 226","4707063","Total","Total",85,60,25,40,25,0,25,0
2021,"Victory No. 226","4707063","Total","Household examined for core housing need",80,55,25,35,25,0,25,0
2021,"Victory No. 226","4707063","Total","In core need",0,0,0,0,0,0,0,0
2021,"Victory No. 226","4707063","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Victory No. 226","4707063","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Victory No. 226","4707063","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"King George No. 256","4707066","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"King George No. 256","4707066","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"King George No. 256","4707066","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
